ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,foldChange,log10padj
WBGene00000289,1686.155012,0.112663332,0.160276879,0.494081679,0.482112189,0.65101991,1.08122242,0.186405729
WBGene00000292,2225.831358,0.0637513,0.067511457,0.892094955,0.344910226,0.527519549,1.04517991,0.277761441
WBGene00000293,2732.302512,0.253009195,0.050882284,24.7100437,6.66E-07,1.41E-05,1.19169017,4.85030037
WBGene00000294,1592.082906,0.171131303,0.085229969,4.02958514,0.044708934,0.140781609,1.125941056,0.851454076
WBGene00000295,23.21306876,-0.047078087,0.529175548,0.007946295,0.928969062,0.960929285,0.967894637,0.017308571
WBGene00000296,10.57338808,-0.016506601,0.651860741,0.000967775,0.975182541,0.986262039,0.988623701,0.006007682
WBGene00000298,576.3034233,0.060255029,0.225308913,0.071524557,0.789129825,0.87665723,1.042650056,0.057170181
WBGene00000301,2513.144793,1.917513127,0.866740357,4.572336097,0.032492228,0.112984651,3.777713066,0.946980551
WBGene00000302,28.80410014,0.639149251,0.626659374,1.031584399,0.309786828,0.495006294,1.557410493,0.305389279
WBGene00000366,5518.84963,0.215338397,0.084232476,6.530359874,0.01060485,0.049728869,1.1609762,1.303391422
WBGene00000367,261.8167762,-0.460061077,0.284112443,2.611742119,0.106075175,0.249001651,0.726955482,0.603797773
WBGene00000368,159.8196502,0.057238068,0.216098858,0.070145263,0.791125395,0.878087859,1.040471947,0.056462027
WBGene00000369,2709.845584,-0.015784758,0.087989595,0.032186542,0.857618858,0.918670281,0.989118476,0.036840333
WBGene00000370,2042.905357,0.576988571,0.211132293,7.420694302,0.006447793,0.034283651,1.491732209,1.464912931
WBGene00000371,5782.729157,-0.189022366,0.084170809,5.039420188,0.024776782,0.093295652,0.877199949,1.030138596
WBGene00000372,5.266945583,-0.855351658,1.163977019,0.537168758,0.463608459,0.635537016,0.552730582,0.196859149
WBGene00000373,179.0104159,-0.144094172,0.424865201,0.114970164,0.73455511,0.840180879,0.904947391,0.075627207
WBGene00000374,239.8508536,-0.1339749,0.237558886,0.31804922,0.572782357,0.725710575,0.911317135,0.139236548
WBGene00000375,1075.461946,-0.059013029,0.138424509,0.181798848,0.669831875,0.795136804,0.959920592,0.099558144
WBGene00000376,8214.114809,-0.113589772,0.10136141,1.255501487,0.262504319,0.44571163,0.924285354,0.350946034
WBGene00000377,9022.385224,-0.033946565,0.087088665,0.151937327,0.696690811,0.813370609,0.976744705,0.089711525
WBGene00000378,7295.909653,-0.153963309,0.09069942,2.880220844,0.089673722,0.223656732,0.898777984,0.650418024
WBGene00000379,9087.520194,-0.041304863,0.085048346,0.235865098,0.627208641,0.76395096,0.971775615,0.116934519
WBGene00000380,12457.85695,-0.181122492,0.071553691,6.403246354,0.011391188,0.052641335,0.882016475,1.278673104
WBGene00000381,8720.304323,0.125490736,0.083999846,2.231203399,0.135248472,0.292162514,1.090878734,0.534375507
WBGene00000382,2352.485834,-0.102892005,0.076935384,1.7885625,0.181101406,0.352049047,0.931164521,0.453396827
WBGene00000383,3217.190534,0.049032771,0.07379062,0.441504935,0.50639698,0.67286039,1.034571081,0.172075037
WBGene00000386,6376.334883,-0.033574712,0.113831494,0.08699386,0.768034202,0.863165719,0.976996492,0.063905816
WBGene00000387,1017.729438,0.149781849,0.183727007,0.664533567,0.414963972,0.592690362,1.109401706,0.227172135
WBGene00000388,1051.766143,-0.478002381,0.207828655,5.268651128,0.021712831,0.084718002,0.71797107,1.072024294
WBGene00000389,5.38249425,-0.5652331,1.589832399,0.125510213,0.723133396,0.831739886,0.675846209,0.080012472
WBGene00000390,4813.470783,-0.037988791,0.06426813,0.349387636,0.55445998,0.712928538,0.974011836,0.146954
WBGene00000391,55.89912104,-0.600808464,0.521774386,1.317978854,0.250955106,0.43315726,0.659384343,0.363354402
WBGene00000392,823.2348285,-0.051071282,0.139892999,0.133270125,0.715065268,0.825997607,0.965219333,0.083021211
WBGene00000393,377.2666992,0.110544842,0.125036392,0.781343547,0.37673055,0.557461297,1.07963589,0.253785279
WBGene00000395,184.706793,0.57385441,0.306038588,3.499696832,0.061380065,0.17448348,1.488495036,0.758245686
WBGene00000396,1442.782048,0.395758128,0.185799416,4.524636547,0.033410171,0.115409672,1.315633937,0.937757792
WBGene00000397,72.67901566,1.908182729,0.5871079,9.988756375,0.001574989,0.011091425,3.753360149,1.955012649
WBGene00000399,6.217798604,-0.500738613,1.02614193,0.236803611,0.626524307,0.763668294,0.706744858,0.11709524
WBGene00000401,37.38822028,1.06599365,0.756554809,1.947640859,0.162841298,0.330343713,2.093611349,0.481033955
WBGene00000402,9.833265495,-1.259273579,0.710586724,3.110152236,0.077805688,0.203501795,0.417754253,0.691431756
WBGene00000403,902.2215708,0.008904435,0.151978078,0.003442417,0.953213273,0.973864485,1.00619117,0.011501472
WBGene00000405,4369.331733,-0.166830916,0.095962012,3.021032105,0.082191143,0.211312454,0.890797296,0.675074906
WBGene00000406,204.9594936,0.177810833,0.24672584,0.519748345,0.470949051,0.642129568,1.131166134,0.192377332
WBGene00000407,1054.533948,0.018598093,0.117523654,0.025088563,0.874146582,0.928386056,1.012974666,0.032271391
WBGene00000408,1725.19362,0.033388612,0.074072119,0.203306633,0.652064962,0.781500292,1.023413105,0.107070856
WBGene00000409,1532.923952,0.268150515,0.124756766,4.615940581,0.031676119,0.111189212,1.204263014,0.953937349
WBGene00000410,982.0444267,0.096686324,0.087710632,1.214657983,0.270411578,0.454558822,1.069314568,0.342409909
WBGene00000411,5593.912956,-0.027296812,0.086867699,0.09875231,0.75333208,0.854563775,0.981257165,0.068255521
WBGene00000412,103.678975,-0.782429478,0.457599709,2.894125107,0.088903029,0.22239793,0.581386921,0.652869259
WBGene00000413,1318.494864,0.092047682,0.124710422,0.544782346,0.460457497,0.633383891,1.065881964,0.198332986
WBGene00000414,838.4682884,0.654069116,0.235152743,7.676662533,0.005593953,0.030723115,1.573600276,1.512534752
WBGene00000415,2333.004251,0.492700453,0.091855791,28.65801091,8.64E-08,2.24E-06,1.407076193,5.649856398
WBGene00000416,1873.968566,0.019632085,0.109917382,0.031909965,0.858225406,0.918775862,1.013700934,0.036790423
WBGene00000417,3748.116187,-0.126992209,0.116137149,1.195341616,0.274254731,0.458441419,0.915738632,0.338716152
WBGene00000418,878.4666653,-0.199309343,0.162197488,1.509444569,0.21922386,0.396937728,0.870967419,0.40127762
WBGene00000419,2594.679343,-0.036332778,0.09112551,0.158974862,0.690102096,0.808827182,0.975130508,0.092144262
WBGene00000420,1611.04844,0.358959806,0.091064523,15.51405284,8.19E-05,0.000940981,1.282500871,3.026419053
WBGene00000421,3818.903654,0.025387857,0.082325925,0.095095274,0.757796838,0.857212356,1.01775327,0.066911578
WBGene00000422,111.1033268,0.19043366,0.296326531,0.41304286,0.520429097,0.684218307,1.14110667,0.16480531
WBGene00000423,1985.458215,0.108663123,0.107915475,1.013884426,0.313974046,0.498339052,1.07822863,0.302475078
WBGene00000424,1029.638676,-0.155567241,0.102219237,2.315286342,0.128107708,0.282121839,0.897779314,0.549563294
WBGene00000425,89.15625616,-0.395872984,0.604404419,0.427833368,0.513054001,0.678004163,0.760029339,0.16876764
WBGene00000426,1915.836428,0.170780337,0.069713458,6.000745518,0.014299835,0.062196234,1.125667181,1.206235915
WBGene00000428,5.102310003,-0.552186253,1.138589939,0.233737567,0.628766221,0.764722197,0.681985867,0.116496304
WBGene00000429,16.48473868,1.008336442,0.864040381,1.339724767,0.247082512,0.429090574,2.011590217,0.367451025
WBGene00000430,13.22097857,3.326666667,1.231582571,6.563282662,0.010410415,0.049137035,10.03289928,1.308591051
WBGene00000431,35.31258574,1.251653582,0.600070714,4.26123896,0.038991474,0.128532259,2.381141873,0.890987859
WBGene00000433,16.62486999,2.121289062,1.480281543,1.915551898,0.166347847,0.333854545,4.350825218,0.476442707
WBGene00000434,4.554299773,-1.699604526,1.510416723,1.224824014,0.268416011,0.452356062,0.307870486,0.344519586
WBGene00000435,21.99863308,1.890449307,0.664547522,7.819797544,0.005167698,0.028996523,3.707506719,1.53765407
WBGene00000437,113.8601181,1.16598605,0.638428489,3.2552244,0.071196192,0.192410652,2.243865264,0.715770888
WBGene00000438,41.44468046,-0.255862585,0.519159183,0.242422168,0.622462145,0.760420128,0.837486253,0.118946396
WBGene00000439,34.16129145,1.30312133,1.001460108,1.646822647,0.199391938,0.373754141,2.467621857,0.427413987
WBGene00000440,9.018510368,1.409289488,1.129337453,1.523183436,0.217138379,0.394649876,2.656063223,0.403788029
WBGene00000441,202.6437642,-0.714403599,0.281748606,6.37294388,0.011587321,0.053356904,0.609457025,1.272809374
WBGene00000442,13.4334807,0.942610787,0.684160958,1.885104779,0.169755089,0.33761383,1.922003265,0.471579771
WBGene00000443,331.0584813,0.876925117,0.440208662,3.912485203,0.047928672,0.147490739,1.836457001,0.831235249
WBGene00000444,390.6824083,0.309565592,0.133614219,5.364749899,0.020547735,0.081191734,1.23933447,1.090488182
WBGene00000445,38.21606234,1.771738184,0.692400828,6.250685386,0.012414526,0.056266638,3.41465112,1.249749033
WBGene00000446,5.740787089,-2.567552884,1.177444283,4.592783159,0.032106839,0.11212979,0.168690089,0.950278991
WBGene00000447,15.26456696,0.296974854,0.918359657,0.104236233,0.746804023,0.849796298,1.228565567,0.070685165
WBGene00000448,74.72675609,1.081118978,0.650000979,2.71229137,0.099577868,0.239752518,2.115676398,0.620236824
WBGene00000449,96.3668959,1.643431797,0.772163474,4.322679631,0.037607656,0.125292957,3.124080864,0.902073339
WBGene00000451,22.09352167,1.432519483,0.917394815,2.367093973,0.123917538,0.275613895,2.699176808,0.559698891
WBGene00000452,17.44574814,1.927492589,0.935668193,4.047621858,0.044233617,0.139784936,3.803934986,0.854539629
WBGene00000453,195.9046526,1.109291181,0.608644062,3.247327263,0.071540025,0.193019167,2.157396249,0.714399563
WBGene00000454,8.665264902,0.675369533,0.829339505,0.663445916,0.415346035,0.5929045,1.597005779,0.227015253
WBGene00000455,88.12357546,1.69789246,0.67549602,6.018246762,0.014158706,0.0617864,3.244266782,1.209107105
WBGene00000457,40.10559219,2.155856101,1.061316539,3.825550566,0.050476762,0.152636847,4.456330092,0.816340614
WBGene00000458,109.6845475,1.113186559,0.429995379,6.572395919,0.010357243,0.048989178,2.163229242,1.309899849
WBGene00000459,3217.770262,0.036839538,0.118128498,0.097262589,0.755139697,0.85563419,1.025864039,0.06771187
WBGene00000460,605.9954963,-0.197010338,0.170199918,1.339512984,0.247119873,0.429108426,0.872356455,0.367432958
WBGene00000461,143.8592964,0.21949515,0.327296613,0.449952067,0.502357718,0.669401904,1.164326077,0.174313057
WBGene00000462,218.5063875,0.151269917,0.203312137,0.55453033,0.456472489,0.630146619,1.110546589,0.20055839
WBGene00000463,170.2801129,1.853409257,1.016156698,3.125528908,0.077074857,0.202462053,3.613530965,0.693656364
WBGene00000464,707.5087756,-0.087822294,0.128621817,0.46635258,0.494669955,0.662444679,0.940942002,0.178850384
WBGene00000465,33000.64402,0.183402303,0.146603776,1.563970306,0.211084837,0.387694359,1.135558714,0.411510518
WBGene00000466,1614.137378,0.032309817,0.112977611,0.081783732,0.774894549,0.867656287,1.02264812,0.061652282
WBGene00000467,1662.72639,-0.465671018,0.08019013,33.62114319,6.70E-09,2.20E-07,0.724134194,6.658233532
WBGene00000468,28.03187123,2.812878733,1.412117438,3.519340403,0.060656583,0.172967943,7.026853075,0.76203438
WBGene00000469,223.7217114,2.453654712,1.11527959,4.358867216,0.036816779,0.123567436,5.478020679,0.908095964
WBGene00000472,10798.64803,-0.034356929,0.073097094,0.220907461,0.638349347,0.771786576,0.976466917,0.112502779
WBGene00000473,39176.96808,-0.322767824,0.088954321,13.13877619,0.000289247,0.002734555,0.799534491,2.563113323
WBGene00000474,17804.05997,-0.266075469,0.103538876,6.594802162,0.010227692,0.048593038,0.831578597,1.313425951
WBGene00000475,13686.77,-0.253124701,0.117204871,4.658246842,0.030904732,0.109256018,0.839077108,0.961554632
WBGene00000476,79.07120921,0.241333209,0.523558506,0.212421795,0.644875812,0.776684193,1.182084533,0.109755534
WBGene00000477,24.40073688,-0.413049485,0.47282785,0.760888566,0.383050591,0.563908413,0.751034202,0.248791426
WBGene00000478,109.6108812,1.738803852,0.681618736,6.178331201,0.012932419,0.057760396,3.337583318,1.238369839
WBGene00000479,45159.34688,-0.343321796,0.144459839,5.634958873,0.017605758,0.072817343,0.78822434,1.137765171
WBGene00000480,3336.485268,0.309465952,0.133111239,5.395454727,0.020189264,0.08028631,1.239248877,1.095358501
WBGene00000481,56.26182901,-0.355122356,0.371553019,0.911803373,0.339636383,0.52288559,0.781803335,0.281593327
WBGene00000482,1025.561194,0.482139301,0.112721285,18.23281536,1.95E-05,0.000275325,1.396813396,3.560154275
WBGene00000484,11.84179767,1.282210708,0.899876323,1.986978421,0.158657171,0.325215569,2.432113755,0.487828672
WBGene00000485,62.86786126,0.705375219,0.384297171,3.353227806,0.067073371,0.185120634,1.630568691,0.732545171
WBGene00000488,9.319988657,-0.013231905,1.095066929,0.000163347,0.989802741,0.993628005,0.990870274,0.002776176
WBGene00000490,30.79857943,0.923417032,0.734890509,1.560386619,0.211608621,0.388251343,1.896602091,0.410887033
WBGene00000491,26.12956861,-0.318871998,0.473377992,0.454799399,0.500064564,0.667356441,0.801696456,0.175642144
WBGene00000492,22.70780182,1.111983684,0.606255488,3.313492692,0.068713306,0.187738207,2.161426359,0.726447334
WBGene00000493,27.52843131,0.418163852,0.550768407,0.576043619,0.447867288,0.622259777,1.336225829,0.206028271
WBGene00000496,11814.36568,0.093273236,0.139966143,0.444018771,0.505189117,0.67187574,1.066787803,0.17271104
WBGene00000497,149.8070588,0.836413467,0.350650149,5.629766973,0.017657979,0.072938131,1.785605613,1.137045367
WBGene00000498,2350.916154,0.194818856,0.115227031,2.856870679,0.090984344,0.226124239,1.144580439,0.645652881
WBGene00000499,261.0112927,-0.82628793,0.230158333,12.74994973,0.000356019,0.003264535,0.5639785,2.486178645
WBGene00000500,1893.856952,-0.062368068,0.11831544,0.27791091,0.598073761,0.744389104,0.957690856,0.128199992
WBGene00000501,48.02607192,-0.715734114,0.465485419,2.352190671,0.125107086,0.277480652,0.608895217,0.556767293
WBGene00000502,1763.851852,-0.32420753,0.089580858,13.07553375,0.000299178,0.002813338,0.798737011,2.550778072
WBGene00000503,642.4023629,1.553212181,0.656189709,5.355385816,0.020658363,0.081486622,2.93469827,1.088913683
WBGene00000506,620.255963,0.095523601,0.090264523,1.12095787,0.289712293,0.474911161,1.068453114,0.323387623
WBGene00000507,1103.353693,-0.037928483,0.106331932,0.127243269,0.721307612,0.830725332,0.974052553,0.080542546
WBGene00000508,1167.721102,0.123997858,0.114772535,1.167037776,0.280010735,0.464437359,1.089750494,0.333072853
WBGene00000509,1271.318464,0.037885239,0.127096965,0.088858353,0.765633571,0.861569674,1.02660788,0.064709596
WBGene00000510,80.30492167,-0.518755995,0.356561995,2.110636627,0.146278452,0.308379733,0.697973421,0.510914172
WBGene00000511,50.8117101,-0.336995596,0.424987903,0.627402871,0.428309561,0.604378395,0.791688282,0.218691069
WBGene00000512,249.1535674,-0.011188463,0.25277592,0.002019004,0.964160452,0.97980518,0.992274742,0.008860269
WBGene00000514,173.1934052,0.319720268,0.175704003,3.311233495,0.068807826,0.187911067,1.248088527,0.726047642
WBGene00000515,202.7872604,-1.631852975,0.185156353,76.05392885,2.76E-18,3.64E-16,0.322673505,15.43834437
WBGene00000516,183.7354421,1.814687015,0.619554469,8.097954657,0.004431524,0.025645542,3.517833047,1.590988115
WBGene00000517,1365.171274,-0.022080328,0.111207397,0.039423865,0.842611297,0.910549517,0.984811608,0.040696432
WBGene00000518,76.2180346,0.043926244,0.369555745,0.014136605,0.905356599,0.947327168,1.030915613,0.023500008
WBGene00000519,1735.450153,0.263299958,0.084822385,9.628707928,0.001915593,0.012976731,1.200220901,1.886834687
WBGene00000520,1780.038994,0.171526048,0.102218635,2.815273852,0.093370961,0.229528794,1.126249174,0.639162826
WBGene00000521,8.565006761,6.499230311,2.006343201,8.675264008,0.003225581,0.019866677,90.46139328,1.701874762
WBGene00000522,208.5726646,0.845606956,0.409030316,4.22214684,0.039899648,0.13035256,1.797020611,0.884880434
WBGene00000523,43.27889436,0.667319935,0.426641892,2.433839041,0.118741777,0.268320735,1.588120007,0.571345765
WBGene00000524,34.64749341,-1.026738695,0.450009554,5.155274201,0.023175876,0.088915679,0.490818422,1.05102165
WBGene00000525,9.959253253,-0.780789332,0.660618871,1.396393849,0.237328292,0.418167829,0.582048254,0.378649382
WBGene00000526,58.56385862,0.773728704,0.343025457,5.054292219,0.024565013,0.092740681,1.709682823,1.032729719
WBGene00000527,1111.329178,-0.013718692,0.175362509,0.006129775,0.937595082,0.965406067,0.990535995,0.015289976
WBGene00000528,656.7764718,-0.920300669,0.162729794,31.54111139,1.95E-08,5.86E-07,0.528398886,6.232123657
WBGene00000529,60.47604385,0.181763495,0.334345793,0.295582759,0.586664979,0.73571085,1.134269526,0.133292839
WBGene00000530,607.8442706,-0.022551519,0.134810773,0.028201412,0.866636178,0.924205831,0.984490016,0.034231296
WBGene00000531,31.13721085,0.105825692,0.496281325,0.045625906,0.830857272,0.903777185,1.0761101,0.043938626
WBGene00000532,2311.619624,-0.167889006,0.065599349,6.547196899,0.010504953,0.049465374,0.890144214,1.305698703
WBGene00000533,1355.180808,0.290046681,0.084648436,11.73132398,0.000614569,0.005157754,1.222679839,2.287539411
WBGene00000534,2547.00017,0.512219864,0.100812153,25.70550175,3.98E-07,8.85E-06,1.426243058,5.053041247
WBGene00000535,2182.510309,-0.550389201,0.196587503,7.792492788,0.005246376,0.029260412,0.682835892,1.533719567
WBGene00000536,546.0688689,0.041750034,0.101179632,0.17025152,0.679888371,0.801932163,1.029361717,0.095862368
WBGene00000537,1660.837297,0.06748906,0.081091283,0.692952364,0.405161984,0.584254791,1.047891292,0.233397718
WBGene00000539,36.91126518,-2.233039211,0.576106895,14.22742612,0.000161992,0.001677626,0.212710151,2.775304893
